Date,Tweet Text,Retweets,Favorites,Followers,Follows
14/01/2022 10:01,Don't miss the NNPQC's Racial Equity Call Part 3: The Equity Systems Continuum on January 18th!  #WisPQC #Equity #AntiRacism #NICHQ #QualityImprovement,0,0,86,183
14/01/2022 10:01,So...how many communities will get access to high-speed internet with the Connected Coast project? #ruralinternet #fiberoptic #digitaldivide #cndpoli #SRD #inclusion #equity #digitalinclusion,1,0,25,2
14/01/2022 10:01,We can take the fear out of tapping into a fraction of your home equity for cash to use now. Get cash for some of your home #equity with no #debt. Read our free ebook:  #Algorand #blockchain #NFT #realestate,0,0,1245,4999
14/01/2022 10:00,"Who wants to lead America’s #school districts? Anyone? Anyone? “25% — #superintendent turnover last yr, up from about 15% in a typical yr” #WeLeaded #edleaders #leadership #Equity #satchat #education #WomenEd #SuptChat ⁦@ACSA_info⁩ #atplc ⁦#LACOE",0,0,21941,5718
14/01/2022 10:00,"This post recaps a series of posts we’ve provided to help teachers, students, and EdTech professionals learn more about how asynchronous video can improve educational equity. #edtech #video #equity #equityandinclusion",0,0,145,177
14/01/2022 10:00,"Calling all current and aspiring #STEM school leaders! Don't miss our 2022 #LeadershipSummit, being held virtually. This is an important Summit. The topic is #diversity, #equity, and #inclusion. Register today> #NCSSS #schoolleaders #aspiringleaders",1,1,2343,1360
14/01/2022 09:57,Some students are not comfortable eating their lunch at school because they are eating cultural dishes. #thatsnotright #PDDay2022 #inclusion #diversity #equity,0,0,789,701
14/01/2022 09:55,"“In addition to the financial benefit,” James explained, “there is a psychological benefit to being given the opportunity to be part of a collaboration of people passionate about the environment (GRID CO).”  #People #Planet #Employment #Equity #Solar",0,0,9564,1365
14/01/2022 09:48,"Check out this list that represents a snapshot of the brilliant scholarship produced by a sample of scholars of color in the fields of race, language, and #disability. #MLKDay #Equity #Diversity #DiversityandInclusion  @TheNCSI",0,1,40015,2813
14/01/2022 09:47,🎈 Immersive Reader adds 16 new languages for Read Aloud 👉🏼  #TeamsEduChat #MicrosoftEDU #Equity #Inclusion #MIEExpert,0,0,2488,2408
14/01/2022 09:46,Liberty's Protest. #liberty #protest #protectblackwomen #painting #art #woodart #acknowledge #equality #equity #america,0,1,199,993
14/01/2022 09:46,"Scholars of color live unique experiences that shape the logic & values fundamental to their research, providing legitimate inquiries &amp; methodologies for improving outcomes for sudents of color, including those with #disabilities.  #MLKDay @TheNCSI #equity",0,2,40015,2813
14/01/2022 09:45,DEI360 identifies diversity gaps and opportunities for growth so you can prioritize your next DEI steps  #belonging #equity #inclusion,0,0,526,1845
14/01/2022 09:42,Only a few more days left to join our #CriminalJustice and #Equity Webinar focusing on how policy and data affect the lives of justice-involved individuals. Registration is free here:,0,0,600,474
14/01/2022 09:38,"With its #Aduhelm proposal, #Medicare is stepping into a heated debate about how best to improve #equity in #Alzheimers treatment",0,0,5509,2320
14/01/2022 09:37,% of #NDX again hitting March's low TL. Twice before we false break it and up too many bearishness out there is it different this time or NOT! #NQ_F #nq #nq100 #stockmarkets #stocks #trading #equity #NDX #trade #StockMarket #trading #invest #DayTrading #STONKS #investing #SPX500,1,1,100,78
14/01/2022 09:35,🗣 Millennium Bridge Love + ADVOCATE for Plaza Space in ALL of our communities! #pedestriandignity #equity #publicspace  #urbanplanning 👩🏿‍🦽👩🏽‍🦼👩🏽‍🦯🚶🚏🌎,0,5,490,428
14/01/2022 09:32,"We're discussing #diversity, #equity and #inclusion in the workplace with @AkwyZ, @WSWMUC, @briankropp, @MarciaFRobinson, @MarkSBabbitt, @Isilket, @ceci_1974 & others in our next #MercerChats on Jan 18 at 10 AM ET. #MegaChat #FutureOfWork #leadership",0,1,1264,983
14/01/2022 09:31,#NIFTYFUTURE #Niftybank #equity #TRADINGTIPS #tradingview #mep #Flexituff #MCX #StocksInFocus #StockMarket #Investing Decent profit for our #telegramgroup members from #intradaytrading #pennystocks and as well as positional,0,0,449,499
14/01/2022 09:31,We are proud to join @WorkRiseNetwork's new cohort of grantees! Our project aims to build our capacity to generate insights into how we can better accelerate mobility and advance #equity within the US labor market for refugee and immigrant workers. RT @WorkRiseNetwork: .@WorkRiseNetwork is pleased to announce our new class of grantees! These 22 projects will build knowledge on pathways for boosting economic security & mobility for workers and closing equity gaps in the labor market. Learn more:,1,0,5059,1273
14/01/2022 09:30,Keep up with @Sedruola as she works to make the world a better place for everyone -- dealing with real issues in a mature and direct way #DiversityConsultant #Inclusion #Equity #Equality,0,0,1983,1912
14/01/2022 09:29,"We are the Inclusion Allies Coalition we support & serve those who feel marginalized &amp; advocate for inclusive DEI practitioners &amp; organizations focused on #diversity #equity &amp; #inclusion, we invite you to learn more here -",3,1,3065,3274
14/01/2022 09:23,Don’t trade alone. Being part of a collaborative trading community speeds up the learning process. @EquitiesETC @Microefutures #Traders #community #daytrading #swingtrading #equity #futures #options #crypto,0,0,97,227
14/01/2022 09:23,#TeamsEduChat to chat about #equity and #inclusion at our monthly TweetMeet session in just two weeks! Join by following @TweetMeet at 18th January 2022 #MicrosoftEDU #MicrosoftTeams #TweetMeet #Microsoft,0,0,1338,1774
14/01/2022 09:20,"Interventions for one student can benefit everyone, and allow them to feel that they are equally seen, heard, loved, and valued. Learn more on our Instagram: AlishaDeLorenzo #SEL #mentalhealth #equity #selfcare #LivingYes #BeLovEd #love #connect #belong #heal #wellness",0,0,1553,1291
14/01/2022 09:19,"Too often, classism and gaps in #equity cloud the grants process. How can an under-resourced #nonprofit that is fighting to serve their #community find the time to fill out pages upon pages of a grant application? (1/2)",0,1,145573,1694
14/01/2022 09:17,"Thanks for the shoutout @KahlonRav! It was an honour to meet with you. At Copperleaf, we're passionate about the role #Diversity, #Equity & #Inclusion plays in our success—and it's reflected in our leadership team. RT @KahlonRav: Shoutout to BC’s very own @copperleafgroup for being the first female-led unicorn in the history of our province! 🙌🏾 Inspiring to meet @judimhess, learn about their renewed commitment towards uplifting employees through a strong Diversity, Equity &amp; Inclusion lens. #BCtech",0,0,599,143
14/01/2022 09:15,"John Pirone, Cris Mayo, & @DeweySociety write: ""the many forms of #accommodation needed as a result of this pandemic have reinvigorated interest in what it might mean to consider forms of Universal Design and #equity in learning situations."" Read how at: .",0,0,1393,1401
14/01/2022 09:15,"How does #diversity, #equity, and #inclusion (#DEI) affect your #employees and your #business? Here's a look at how DE&I benefits your company and how you can set up a DE&amp;I committee:",0,0,1168,847
14/01/2022 09:15,"""I believed in an education system that would help students embody their full human potential. I thought teaching and our school systems were sustainable."" #equity #education",0,0,156020,10208
14/01/2022 09:14,"In the long run, COMPETITIVE ADVANTAGE aka MOAT of a company is the most important factor for massive wealth generation. This should be kept in mind before investing in any business. #equity #sharemarket #CompetitiveEdge #moat #finance #WealthSecrets #Investing #retirement",0,0,21,434
14/01/2022 09:12,"Zip code's connection to health #equity heightened during the pandemic as where you live determined access to testing sites, personal protective equipment, and vaccine availability. @bfrist calls for data equity to improve health outcomes in @Forbes here:",1,0,4566,895
14/01/2022 09:11,"#FeministFriday is trending! How about joining us for a discussion on February 8 on ways to make #Economic recovery in #Cities more #Equity focussed, ensuring equal opportunities and prosperity for ALL residents? Link to register in the post below ⬇️ RT @uoftalumni: On February 8, join @UofTCities and @GenderEconomy for the third installment of the Feminist City series: a discussion about how women’s participation in the economy affects the vibrancy of our cities. Register here:  #UofTalumni",1,2,5133,612
14/01/2022 09:08,"📢Very excited to announce that @ACG_CTG now relies on double-blind reviews. Why? Data show unconscious bias by reviewers favors authors w names perceived as ♂️ and ""prestigious"" institutions. #gi_twitter #equity @EugeniaShmidtMD",0,2,760,852
14/01/2022 09:08,So excited that the @TweetMeet team is back together to relaunch TweetMeets on January 18. Join us as we discuss #Equity and #Inclusion. Read all about it. #TeamsEduChat,1,3,3407,1457
14/01/2022 09:07,"In honor of Martin Luther King Jr. Day on Monday, Daryl, our Director of Equity & Inclusion, is sharing the impact Dr. Martin Luther King Jr. had on his life and the messages that still inspire Daryl.  #DEI #MartinLutherKing #MLK #unity #inclusion #equity",0,0,520,1075
14/01/2022 09:06,"We follow HEART Collaborative (@AntiRacistPH), do you? A fantastic #publichealth community sharing anti-racist teaching resources, events, and more. #ThisisPublicHealth #Equity & #Justice #epitwitter RT @AntiRacistPH: Hi! We're a group of #PublicHealth folks trying to think deeply about anti-racist teaching and how we train public health professionals. Follow us to build a collaborative for sharing anti-racist teaching resources, discussions, and events! #epitwitter #ThisIsPublicHealth",0,0,1498,1471
14/01/2022 09:06,"New from @EveryLearnerNet - Promoting Equity in Biology: How a Professor Redesigned Exams and Online Labs #highered #equity #onlinelearning #digitallearning #assessment RT @EveryLearnerNet: Even before the start of the pandemic, Dr. Kristin Polizzotto and her colleagues at @CUNYkcc employed powerful online tools such as #courseware to engage #students in #biology online material outside the #classroom. Read this week's blog:",0,0,7508,557
14/01/2022 09:03,"In the name of #Equity, give your children to the state.",3,4,2560,2717
14/01/2022 09:03,"How can we center #equity and #inclusion in family engagement in #STEM? Check out this important new @NSFINCLUDESHub brief by EDC researcher Dr. Alemayehu Bekele, Dr. Mercy Mugo & Dr. Simone Soso of @QEMNetwork &amp; Greta Olivares &amp; Daniela Saucedo from @SRI_Intl #STEMEd #education RT @NSFINCLUDESHub: #ICYMI: Download our #family engagement in #STEM research brief that we developed in collaboration with @SEAS_Islands @STEMNext @harvardmed Teaching Hospital @McLeanHospital &amp; the Institute for the Study of Resilience in Youth:",0,1,8362,4323
14/01/2022 09:00,One word for today's @SuburbanSuperi1 equity panel: AMAZING. One of the best I have seen yet. Sonya Whitaker is next! #SSA #Equity,0,2,11934,9759
14/01/2022 09:00,"“SADA is the first company that I have ever worked for that takes DEI seriously..."" (SADA Systems Inc: 4.1 / 5 ⭐) Head to our website to tell us how your company really treats BIPOC employees #diversity #equity & #inclusion",1,2,111,105
14/01/2022 09:00,Has the Public Sector Done Enough to Create a Diverse Workforce?  #equity,0,0,1818,493
14/01/2022 08:58,Southern Nigerians ignoring police job application: Frank Mba . #equity,0,1,3,7
14/01/2022 08:58,"Weekly Comments 01-14-2022: This week, the market increased by 1.14% compared to last week. Thus, the BRVM Index stood at 204.11 points against 201.80 points last week. [...]  #equity #stocks",0,0,9087,4217
14/01/2022 08:55,#GKF_DAILYDAMAKA DAY 11: Term: Equity -> the value of the shares issued by a company -&gt; ownership in the company -&gt; Equity = Total assets - Total liabilities -&gt; variable returns in the form of dividends and capital gains -&gt; do not have a maturity date #EQUITY #MARKET #STOCKS,0,0,2,2
14/01/2022 08:55,"#Empowerment. #Equity. #Leadership. This video of me at a @GlobalShapers event in Montreal in 2017 still resonates deeply with my purpose and passion for lifting others to make a better, more equal world.",0,0,2904,4958
14/01/2022 08:55,If you missed our session with Duncan Peberdy from Learn from Anywhere at ALT Winter Conference you can watch 'The rise of the Hybrid Classroom' here 👇 #HybridClassroom #Equity #Vscene,1,1,727,159
14/01/2022 08:53,States are grappling with how to incorporate #equity into utility regulation. A new @BerkeleyLab report presents multiple perspectives.,0,0,79296,1588
14/01/2022 08:50,Learn all about the racial maternal health disparities in the US. Their causes and what to do about them. Get Battling Over Birth on Praeclarus Press and Amazon:  #birth #maternity #equity,1,2,5439,4585
14/01/2022 08:49,Our Slater Growth Fund factsheets for December are now available to view on our website. Please click here to find out more:  #Growth #Investment #Equity,0,2,2014,87
14/01/2022 08:45,This #BookFaceFriday is None of My Business by @PJORourke! #Banking #Equity #Money #Debt #Business #BookFace #LibraryLife #Lincolnwood #PublicLibrary #ComeCheckItOut,0,1,443,468
14/01/2022 08:42,#Equity is not #Equality. The former leads to #Tyranny,0,0,302,377
14/01/2022 08:42,HOW is $Equity different? •20% to holders •Ability to select any Bep-20 coin •0% P2P transfer fees •1.000.000 Supply Website • Discord • Twitter • Telegram • #Equity #EquityArmy,0,1,352,811
14/01/2022 08:40,"Elected ""leaders"" are quietly surrounding us in Marxist ideology! #ESG/#Equity are cudgels. It's in disguise, sounds/looks good now, but it's lipstick on the #EndsJustifyTheMeans pig! @CityofWestFargo @NDGOP13 @DougBurgum @NDGOP @charliekirk11 @theflagwzfg @chrisbergpov #ndpol  RT @vipersnke: What you thought impossible is made possible by #TheGreatReset. What you once thought to be a product will be a service. From farm to the fork, re-imagined. We're on a road to serfdom on many levels! Local control/pushback is crucial. @chrisbergpov @theflagwzfg @970WDAY #ndpol",0,0,815,3373
14/01/2022 08:36,"We want to bring value back to the team where it belongs. Everyone's contribution is important, and the work they do should be rewarded!Learn more at  #Sparc #startup #equity",1,2,27,39
14/01/2022 08:36,"The Project Coordinator assists with implementation of the Monitoring & Action for #Gender &amp; #Equity (MAGE) Project, a partnership with JHU and the Global Financing Facility for Women, Children + Adolescents (GFF). Details:",0,0,1220,734
14/01/2022 08:34,KUDOS to @LauraDHankins @ElemELA_Sup for presenting their team's vision to shift @MCPS from balanced literacy to structured literacy. Supporting teachers and ensuring all students learn to read. Inspiring work + open and transparent communication. THANK YOU! #equity #literacy,1,2,289,576
14/01/2022 08:33,Talking about race:  #equity #racialequity,0,0,1818,493
14/01/2022 08:31,"#equity sentiment deteriorating further, according to the latest  . #SPX #StockMarket #stocks $spx #AAII",0,0,871,1518
14/01/2022 08:30,Research shows that a toxic workplace culture is driving higher attrition during the Great Resignation. Failure to promote #diversity #equity #inclusion is one of three top elements in toxic culture.,0,0,411,33
14/01/2022 08:30,What is a legal opinion and why are your investors asking you for one? Cooley partner Jodie Bourdet provides the answers in a post on #CooleyGO.  #fundraising #venturecapital #equity,0,0,9860,2417
14/01/2022 08:27,Equity requires two key efforts. Increase inclusion ⬆️ Decrease exclusion ⬇️ Reflect on who is missing from the conversation. Are students involved?! Coaching for educational equity! Grateful to be a part of powerful conversation with @NAPEquity today! #AllMeansAll #equity,0,0,1639,1530
14/01/2022 08:27,"Have you considered tapping into your homes #equity to pay off those high interest loans, credit cards, or to finance some #renovations ? With home values continuing to soar and interest rates still low, now may be the optimal...",0,0,2,42
14/01/2022 08:27,What is a legal opinion and why are my investors asking me for one? Cooley partner Jodie Bourdet provides the answers in a post on #CooleyGO.  #fundraising #venturecapital #equity,0,0,9861,2417
14/01/2022 08:26,Thanks @futureyz for knocking us out with a tour of your great facility. We can’t wait to work with your young people. #de&i #dei #inclusion #Diversity #Employability #equity #CommunityEngagement #CSR #onside #futureyz,0,0,8,183
14/01/2022 08:26,"Maximizing Your Impact in the Clean Energy Transition, January 20, 1 pm ET:  @C3E_EnergyWomen #energy #cleanenergy #equity #womeningreen #sustainability #climatechange #energyefficiency #greeneconomy #cleantech #C3Ewomen #C3E #greencareers #greenjobs #jobs",0,0,224,66
14/01/2022 08:25,The Market Story 14 January 2022. #iiflsecurities #stockmarkets #sharemarket #Nifty #sensex #sharemarketnews #banknifty #equity #trading #news #theunicornfinancials #fii #dii,0,0,2,19
14/01/2022 08:24,"When you buy a home, you plant a seed that grows your investment each year. Let's connect so you can buy the home of your dreams and let the equity take root today.#realtor #realestate #newhome #homeowner #equity #realestate #firsttimehomebuyers #realestateagent #mckinneyrealtor",0,0,27,145
14/01/2022 08:24,"DataLend Daily #Equity #SecuritiesLending Market Update - January 13, 2022  #marketdata #swaps #collateral #fintech #finance #technology #data #markets",0,0,860,469
14/01/2022 08:23,Reminder - deadline Jan 28.  #disabilityinclusion #disabilityawareness #diversityandinclusion #internalcommunications #employeecommunications #communications #diversity #equity #inclusion #belonging #speaking #diversitytraining #d…,0,0,455,152
14/01/2022 08:22,Fair Start: An Open Letter to Pope Francis Why would we ever push women to have kids?  #PopeFrancis #climateTech #CatholicTwitter #inequality #equity #democracy #rewilding,0,1,6737,5334
14/01/2022 08:21,On #MLKDay let us celebrate those who fought hard for progress and have courage to stand alongside those who continue to fight for what’s right. #diversityandinclusion #equity #blackinbiotech,0,0,237,574
14/01/2022 08:20,"Honored to work for a woman who gives her all to do what is needed for #VAEducators, Students, and Families no matter where they arrive from! Check out VA rep’n on the USED website and new DCL ( ) #RefugeesWelcome #keepingthepromise #equity",0,0,175,342
14/01/2022 08:20,We deliver value across several dimensions. #finance #usfinance #financetips #macroeconomy #microeconomy #economicoutlook #financialnews #finances #financegoals #financeblogger #financenews #financefreedom #personalfinance #growth #equity #macroeconomics #government,0,0,7,0
14/01/2022 08:20,Our own @Maine_207 leaders @JillGeocaris and discussing our journey. I could not be more proud of them and their leadership in this work. #SSA #Equity,1,2,11934,9759
14/01/2022 08:17,Just two weeks! to the next @TweetMeet discussing questions on #equity and #inclusion Join by following #TeamsEduChat on 18th January 2022 on @Twitter 3-4pm GMT What resources and or strategies have you found most useful?,0,0,2437,1816
14/01/2022 08:12,"Daily Market briefing 01-14-2022: BRVM has closed its trading day on Friday January 14th, 2022 higher compared to Thursday. The market capitalization (Stocks + Bonds) increased by 0.32% to stand at XOF 13 423.15 billion against XOF …  #equity #stocks",0,0,9087,4217
14/01/2022 08:11,We are so excited about this critically important work! #equity #studentsuccess RT @LumenLearning: Proud to be part of today’s press conference with @sunyrockland announcing our new user testing center focused on building more #equitable learning materials. #equity #StudentSuccess @SUNY,0,3,13541,409
14/01/2022 08:11,"Maximizing Your Impact in the Clean Energy Transition, January 20, 1 pm ET:  @C3E_EnergyWomen #energy #cleanenergy #equity #womeningreen #sustainability #climatechange #energyefficiency #greeneconomy #cleantech #C3Ewomen #C3E #greencareers #greenjobs #jobs",0,0,335,248
14/01/2022 08:10,"When implementing new #diversity, #equity and #inclusion programs on the #corporate level, leaders often struggle with how to measure their overall success. Learn how to lean into valuable DEI data from Point B’er Nell Haslett-Brousse:",1,0,1553,976
14/01/2022 08:10,"Earnings growth will likely propel global equity markets higher in 2022, and we believe most major #equity markets could potentially achieve high-single-digit total returns. Read more:",0,0,2304,0
14/01/2022 08:09,Proud to be part of today’s press conference with @sunyrockland announcing our new user testing center focused on building more #equitable learning materials. #equity #StudentSuccess @SUNY,1,1,3922,433
14/01/2022 08:08,"GreenBiz '22, February 15-17, #Scottsdale #Arizona:  @Greenbiz #GreenBiz #greenbusiness #business #economy #netzero #equity #ESG #finance #resilience #circulareconomy Join 1,000+ #sustainability professionals to explore key topics and learn from your peers.",0,1,194,55
14/01/2022 08:06,Our own @Maine_207 Nicole Beyers passionately sharing her journey and our journey today @SuburbanSuperi1 Equity panel. So proud of her and so proud of our journey and learning from others today. #SSA #Equity,1,7,11934,9759
14/01/2022 08:05,Excellent grand rounds this AM on inclusive leadership #DEI -so much work to be done but education is the 1st step. #letstrainleaders #diveristy #inclusion #equity #selfreflectionneeded @NortonChildrens @NortonProvider,0,0,539,904
14/01/2022 08:05,"#PublicHealth missing crucial data on LGBTQIA+ people PA, RI, NV, OR, DC collect data in #Covid19 testing & treatment, CA in #Covid-19 positive cases None have publicly reported these data #equity #health #medicine @DrSeanCahill @FenwayHealth",0,0,1520,1130
14/01/2022 08:05,What are you doing to honor the life and legacy of Dr. Martin Luther King Jr. this #MLK #DayofService? Find service opportunities near you at  to take action and engage with your community. #MartinLutherKing #community #equality #equity #service,0,0,1597,1237
14/01/2022 08:04,On @wcet_info Frontiers blog - @EveryLearnerNet describes its work on #Equity in #DigitalLearning and its resources that are free to all.,0,0,7508,557
14/01/2022 08:03,"Recently, Morehouse School of Medicine (@MSMEDU) partnered with leading health system @CommonSpirit to form the ‘More in Common Alliance’ initiative aiming to increase opportunities for those in traditionally underserved communities and provide greater health #equity education.",0,0,251,377
14/01/2022 08:02,Happening now (11 Eastern): The Rockland Community College / Lumen Learning User Testing Center opening press conference! @SUNYRockland @LumenLearning #equity #studentsuccess,2,2,13541,409
14/01/2022 08:02,What happens when #highered institutions center #studentexperience? Read this Change: The Magazine of Higher Learning article about @SEPvoices to find out. #equity #ContinuousImprovement,0,0,390,807
14/01/2022 08:01,"Amidst summer 2020's national reckoning with structural racism in the U.S., the University of Southern California created a Racial #Equity, #Diversity, and #Inclusion Taskforce to tackle #racism at #USC. Keep reading about colleges' #EDI work here:",0,0,2613,1430
14/01/2022 08:01,"Naturally, young children dream big. However for children of color, dreams are often deferred due to people or circumstances. #equity #educator #meaningfulengagement #microaggressions #studentachievement #studentsofcolor #closingthegap #culturallyresponsive #healingineducation",0,0,1,6
14/01/2022 08:01,"We value & truly appreciate the work of our @NHListens fellows &amp; want to recognize the great work they’re doing in NH's communities! Our Fellow for Jan. is Tina Kim Philibotte, Chief #Equity Officer @mansd_nh. Read more:  #equityinschools #educationforall",0,1,541,120
14/01/2022 08:00,"Help us build stronger, healthier, and more inclusive communities through sports! We aim to provide sports access, protect athlete health and safety and expand efforts in #diversity, #equity and #inclusion! Click the link to donate today",0,0,1430,3671
14/01/2022 08:00,"#FridayFact - ""There is no such thing as a race-neutral algorithm"". View a presentation on how I2D2 is working on equity in data integration here:  #dataintegration #equity",0,0,33,196
14/01/2022 08:00,"These projects are an excellent way to add value to your home. Pick the one you like the most and start building equity! Where would you start, if there were no limits? #home #homeimprovements #house #equity #realestate #homeowner #hometips #homediy #homereno #realestate",0,2,134,195
14/01/2022 07:57,"Important thread on the integrity of arguing that the CMS proposed coverage of #Aduhelm will be discriminatory against POCs and women. #aducanumab #psychtwitter #Alzheimers #equity #diversity #neurology RT @egaly: Whoa, whoa, WHOA. Let’s slow down just a bit here and review what’s really at stake, especially with that invocation of women and POCs. This is yet another example of an organization invoking systemic harm when it’s convenient, not when it’s appropriate. Let’s chat, shall we?",0,0,3065,2555
14/01/2022 07:54,"More gambling & guessing than a real idea. Just another ""Fractal"" BTW Tuesday &amp; Wednesday is a trough or NOT! #NQ_F #nq #nq100 #stockmarkets #stocks #trading #equity #NDX #trade #StockMarket #trading #invest #DayTrading #STONKS #investing #investment #inflation #Finance #SPX500",0,0,100,78
14/01/2022 07:54,Grateful for this recent article penned by Byron Harris!  #DallasDinnerTable #AmericasDinnerTable #DiscussionsThatMatter #Diversity #Race #Inclusion #Equity #Community #NonprofitManagement #Ally,0,0,177,128
14/01/2022 07:51,"Looking for a toy that’s both fun and offers some learning potential? Here is a list of educational toys for toddlers, preschoolers and elementary kids! #readability #readingapp #deeperlearning #toys #edtech #education #teach #littlereaders #equity",0,0,230,764
14/01/2022 07:49,"🔥 4M MARKET CAP 🔥 We're worth more than 4$ now 👀 Let's freaking GOOOOO, #EQUITY 🤯🔥🚀 It's raining REFLECTIONS, babyyyyy! 🤑🤑💸💸 📈:  #1000xGem $EQUITY #EquityCoin #ATH #altcoinseason #altseason #altcoin #BSC #SAFU #SAFUGEM #BSCGem",31,49,2723,45
14/01/2022 07:49,"#Transportation #Diversity, #Equity and #Inclusion: What We Have Learned So Far",0,0,3702,1367
14/01/2022 07:45,Utilize the best platform for your virtual meetings #withAlleo 💻 @nberpubs #connect #community #collaboration #equity #virtualmeeting #workfromhome #workfromhomejobs #hybrid #work #presentation #education #meetings,0,0,0,0
14/01/2022 07:44,"Here we explore, how whiteness is protected when complaints of racism are made in schools #race #equity #CRT Racism and bullying in rural primary schools: protecting White identities post Macpherson",0,3,25296,8
14/01/2022 07:42,Special thanks to the City of Norfolk for being a Bridge Builder sponsor for the Urban League of Hampton Roads 38th Annual Martin Luther King Jr Community Leaders Program. Register now at . #Diversity #Equity #Inclusion #UrbanLeague #ULHR #MLK,0,0,719,232
14/01/2022 07:42,"Maximizing Your Impact in the Clean Energy Transition, January 20, 1 pm ET:  @C3E_EnergyWomen #energy #cleanenergy #equity #womeningreen #sustainability #climatechange #energyefficiency #greeneconomy #cleantech #C3Ewomen #C3E #greencareers #greenjobs #jobs",0,0,270,78
14/01/2022 07:36,"The #energy sector and #financialsector were the best performing sectors in 2021 for U.S. #equity . This is probably why we have seen #activemanagement #valueinvesting managers do well in 2021. The #informationtechnology was not far behind, so #growthinvesting managers did well.",0,0,150,688
14/01/2022 07:36,"#NDX Unless we are in a correction or a crash this is a ""Demand area"" according to RSI "" All else ABSOLUTE"" or NOT ! #NQ_F #nq #nq100 #stockmarkets #stocks #trading #equity #NDX #trade #StockMarket #trading #invest #DayTrading #STONKS #investing #investment #inflation #SPX500",0,0,100,78
14/01/2022 07:33,"Wow wow and wow. #equity #equitycoin @equitycoinbsc No words can describe how awesome this project is. Phenomenal, best darn savings account around. I haven’t even taken profits yet lol I’m just enjoying the equity building up vs 10-20+years of bank savings in just days ✅ 💯",6,15,239,290
14/01/2022 07:30,#FIIs #DII flows in cash Market on 14- Jan 2022 FII net sold ₹1598cr ; DII net bought ₹371cr #equity #StockMarketindia #stockmarketnews #stockmarketupdate,0,0,1027,561
14/01/2022 07:30,Oakland’s ‘universal basic mobility’ pilot gets underway 👉  @OakDOT #mobility #equity #publictransport #MaaS,0,0,23910,6611
14/01/2022 07:30,"Last year we saw many initiatives surrounding #DEI start to shift in the workplace; however, @SheilaCallaham notes that this year is the year to take action and truly bring these plans to fruition in the workplace. #Equity",0,0,585,28
14/01/2022 07:29,The #TeamsEduChat on #Equity & #Inclusion is only 4 days away! Check 👇🏼 for a sneak peak of the ?s &amp; times each will go live. Can’t wait to 👀 you all on January 18th at 10 am EST #MicrosoftEDU #MicrosoftTeams RT @TweetMeet: 🎈 Here are the #TeamsEduChat TweetMeet question timings. 🎯 Check global event times:  Occupied during the event? You're most welcome to participate at a later time. #Inclusion #Equity –––– 🟥🟩 Sponsored by 🟦🟨 #MicrosoftTeams #MicrosoftEDU,0,0,1112,908
14/01/2022 07:28,Thank you @RehobothFMM for providing an energetic start to @FMPSD PD Day! #Diversity #Equity #Inclusion #PdDay2022 #strongertogsther,1,3,787,701
14/01/2022 07:26,The diversity and inclusion mindset: summarised. #FirstContactHR #DEI #Diversity #Equity #Inclusion #HRStrategy #HRPractices #HRTrends #equalityanddiversity #diversityintheworkplace #diversitymatters #shrm,0,0,138,241
14/01/2022 07:24,Do you want to know more about equity investment? Join us at our next #free #LancashireInvestmentReadiness workshop at: … #business #growth #VC #equity #funding #InvestmentReadiness #IP @UCLanBusiness @BoostInfo,0,0,354,660
14/01/2022 07:24,"Racial and social #equity is at the heart of our mission. To assure the #CleanEnergy economy is both inclusive and equitable, our approach brings expertise to support utilities, policy-makers & community champions for equity. Our new site has more details:",0,0,919,1264
14/01/2022 07:23,"Congratulations @EJFloresMD and thank you for all your work on #equity in #radiology @MGHImaging @MassGenBrigham @MassGeneralMDs RT @EJFloresMD: As we navigate the #COVID19 pandemic, this @JACRJournal special issue highlights the collaborative, novel work transforming #radiology access 4 all of our patients. 🙏🏽 to all authors, @MelissaDavis2, @ruthcarlosmd & many others for catalyzing the future of #healthequity today.",0,0,1128,638
14/01/2022 07:21,#NDX It seems that most Elliottions are bearish for NDX today. Just as a reminder if you are still bullish we could/might be at wave Y of WXY ! or NOT & we are correcting ! #NQ_F #nq #nq100 #stockmarkets #stocks #trading #equity #NDX #trade #StockMarket #trading #invest #SPX500,0,0,100,78
14/01/2022 07:16,Let's use the climate crisis as an opportunity to rethink the built environment & how it impacts our lives in every way. #BuiltEnvironmentPlus #HealthAndWellness #Sustainability #Resilience #Justice #Equity #Diversity #Inclusion #Accessibility #Climate #Energy #EmbodiedCarbon RT @curious_founder: Over the last two months I've read dozens of studies about gas stoves and indoor air quality. I also installed monitors in our home and ran my own tests. Here's a thread on what I learned 🧵 #energytwitter,1,2,3673,1773
14/01/2022 07:16,"NADTC's latest blog Transportation Diversity, Equity and Inclusion: What We Have Learned So Far summarizes key findings in our #Transportation Diversity, #Equity and Inclusion Survey.",0,0,796,320
14/01/2022 07:15,The Potomac Riverkeepers are right - Everyone should be able to swim in the Potomac! #cleanwater #potomac #equity,0,0,458,382
14/01/2022 07:15,"#Inclusion, #Diversity and #Equity are critical to our commitment to human health. Learn more about our ID&E goals! #proudtobebd #BDemployee",0,0,283,850
